id;display_number;finding;status;area_id;report_id
6556;2;Frekuensi pengangkutan sampah kurang;3;1;227
6557;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;227
6558;4;Ditemukan potensi akses atau sarang hama;3;1;227
6559;5;Ditemukan sampah atau ceceran makanan;3;2;227
6560;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;227
6561;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;227
6562;8;Terdapat sisa makanan di atas meja / lantai;3;3;227
6563;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;227
6564;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;227
6565;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;227
6566;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;227
6567;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;227
6568;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;227
6569;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;227
6570;16;Terdapat sisa makanan di area bumbu masak;3;5;227
6571;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;227
6572;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;227
6573;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;227
6574;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;227
6575;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;227
6576;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;227
6577;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;227
6578;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;227
6579;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;227
6580;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;227
6581;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;227
6582;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;227
6583;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;227
6584;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;228
6585;2;Frekuensi pengangkutan sampah kurang;3;1;228
6586;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;228
6587;4;Ditemukan potensi akses atau sarang hama;3;1;228
6588;5;Ditemukan sampah atau ceceran makanan;3;2;228
6589;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;228
6590;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;228
6591;8;Terdapat sisa makanan di atas meja / lantai;3;3;228
6592;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;228
6593;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;228
6594;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;228
6595;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;228
6596;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;228
6597;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;228
6598;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;228
6599;16;Terdapat sisa makanan di area bumbu masak;3;5;228
6600;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;228
6601;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;228
6602;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;228
6603;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;228
6604;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;228
6605;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;228
6606;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;228
6607;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;228
6608;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;228
6609;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;228
6610;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;228
6611;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;228
6612;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;228
6613;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;229
6614;2;Frekuensi pengangkutan sampah kurang;3;1;229
6615;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;229
6616;4;Ditemukan potensi akses atau sarang hama;3;1;229
6617;5;Ditemukan sampah atau ceceran makanan;3;2;229
6618;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;229
6619;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;229
6620;8;Terdapat sisa makanan di atas meja / lantai;3;3;229
6621;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;229
6622;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;229
6623;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;229
6624;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;229
6625;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;229
6626;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;229
6627;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;229
6628;16;Terdapat sisa makanan di area bumbu masak;3;5;229
6629;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;229
6630;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;229
6631;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;229
6632;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;229
6633;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;229
6634;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;229
6635;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;229
6636;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;229
6637;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;229
6638;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;229
6639;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;229
6640;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;229
6641;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;229
6642;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;230
6643;2;Frekuensi pengangkutan sampah kurang;3;1;230
6644;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;230
6645;4;Ditemukan potensi akses atau sarang hama;3;1;230
6646;5;Ditemukan sampah atau ceceran makanan;3;2;230
6647;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;230
6648;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;230
6649;8;Terdapat sisa makanan di atas meja / lantai;3;3;230
6650;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;230
6651;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;230
6652;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;230
6653;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;230
6654;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;230
6655;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;230
6656;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;230
6657;16;Terdapat sisa makanan di area bumbu masak;3;5;230
6658;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;230
6659;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;230
6660;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;230
6661;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;230
6662;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;230
6663;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;230
6664;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;230
6665;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;230
6666;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;230
6667;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;230
6668;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;230
6669;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;230
6670;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;230
6671;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;231
6672;2;Frekuensi pengangkutan sampah kurang;3;1;231
6673;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;231
6674;4;Ditemukan potensi akses atau sarang hama;3;1;231
6675;5;Ditemukan sampah atau ceceran makanan;3;2;231
6676;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;231
6677;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;231
6678;8;Terdapat sisa makanan di atas meja / lantai;3;3;231
6679;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;231
6680;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;231
6681;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;231
6682;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;231
6683;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;231
6684;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;231
6685;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;231
6686;16;Terdapat sisa makanan di area bumbu masak;3;5;231
6687;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;231
6688;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;231
6689;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;231
6690;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;231
6691;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;231
6692;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;231
6693;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;231
6694;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;231
6695;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;231
6696;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;231
6697;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;231
6698;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;231
6699;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;231
6700;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;232
6701;2;Frekuensi pengangkutan sampah kurang;3;1;232
6702;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;232
6703;4;Ditemukan potensi akses atau sarang hama;3;1;232
6704;5;Ditemukan sampah atau ceceran makanan;3;2;232
6705;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;232
6706;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;232
6707;8;Terdapat sisa makanan di atas meja / lantai;3;3;232
6708;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;232
6709;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;232
6710;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;232
6711;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;232
6712;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;232
6713;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;232
6714;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;232
6715;16;Terdapat sisa makanan di area bumbu masak;3;5;232
6716;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;232
6717;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;232
6718;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;232
6719;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;232
6720;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;232
6721;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;232
6722;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;232
6723;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;232
6724;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;232
6725;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;232
6726;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;232
6727;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;232
6728;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;232
6729;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;233
6730;2;Frekuensi pengangkutan sampah kurang;3;1;233
6731;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;233
6732;4;Ditemukan potensi akses atau sarang hama;3;1;233
6733;5;Ditemukan sampah atau ceceran makanan;3;2;233
6734;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;233
6735;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;233
6736;8;Terdapat sisa makanan di atas meja / lantai;3;3;233
6737;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;233
6738;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;233
6739;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;233
6740;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;233
6741;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;233
6742;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;233
6743;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;233
6744;16;Terdapat sisa makanan di area bumbu masak;3;5;233
6745;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;233
6746;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;233
6747;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;233
6748;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;233
6749;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;233
6750;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;233
6751;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;233
6752;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;233
6753;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;233
6754;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;233
6755;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;233
6756;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;233
6757;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;233
6758;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;234
6759;2;Frekuensi pengangkutan sampah kurang;3;1;234
6760;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;234
6761;4;Ditemukan potensi akses atau sarang hama;3;1;234
6762;5;Ditemukan sampah atau ceceran makanan;3;2;234
6763;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;234
6764;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;234
6765;8;Terdapat sisa makanan di atas meja / lantai;3;3;234
6766;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;234
6767;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;234
6768;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;234
6769;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;234
